market_name,price,meta_sportsbooks_id,main,link,sgp,grade,players,updated,meta_id,meta_sport,meta_league,meta_teams_away_id,meta_teams_away_name,meta_teams_away_abbreviation,meta_teams_home_id,meta_teams_home_name,meta_teams_home_abbreviation,meta_start,meta_live,meta_sportsbooks_name,sportsbook,bet
Total Runs: Under 10,-286,ladbrokes_united_kingdom,False,https://sports.ladbrokes.com/event/Baseball/Baseball USA/MLB/american league v national league/245481872,,Z2lkTUxCb2hjQ3Niakh4NkIyTHpsSlQzZVo3TGd4UHg5V01abDJnVXFGb0pDUHBjSjVHTUE2dlMxR1BLdHlQaXRkb3dZQVRrMGVobEtDZDBaT000Z3c9PQ==,[],2024-07-15T00:47:04,mlb:national_league_all-stars:american_league_all-stars:2024-07-16,Baseball,MLB,,,,,,,2024-07-17T00:00:00,False,Ladbrokes (United Kingdom),ladbrokes_united_kingdom,total_runs:under_10:mlb:national_league_all-stars:american_league_all-stars:2024-07-16
Total Runs: Under 10.5,-310,fliff,False,https://sports.getfliff.com/markets/237204_c_p_203_prematch,,Z2lkTUxCb2hjQ3Niakh4NkIyTHpsSlQzZVo3TGd4UHg5V01abDJnVXFGb0pDUHBjSjVHTUE2dlMxR1BLdHlQaVFKTVVlK1dlNGNwUnFKRU1JTkR0M2c9PQ==,[],2024-07-15T00:47:06,mlb:national_league_all-stars:american_league_all-stars:2024-07-16,Baseball,MLB,,,,,,,2024-07-17T00:00:00,False,Fliff,fliff,total_runs:under_10.5:mlb:national_league_all-stars:american_league_all-stars:2024-07-16
Total Runs: Under 10.5,-300,ladbrokes_united_kingdom,False,https://sports.ladbrokes.com/event/Baseball/Baseball USA/MLB/american league v national league/245481872,,Z2lkTUxCb2hjQ3Niakh4NkIyTHpsSlQzZVo3TGd4UHg5V01abDJnVXFGb0pDUHBjSjVHTUE2dlMxR1BLdHlQaVFKTVVlK1dlNGNwUnFKRU1JTkR0M2c9PQ==,[],2024-07-15T00:47:04,mlb:national_league_all-stars:american_league_all-stars:2024-07-16,Baseball,MLB,,,,,,,2024-07-17T00:00:00,False,Ladbrokes (United Kingdom),ladbrokes_united_kingdom,total_runs:under_10.5:mlb:national_league_all-stars:american_league_all-stars:2024-07-16
Total Runs: Under 10.5,-286,ladbrokes_australia,False,https://www.ladbrokes.com.au/sports/baseball/mlb/american-league-vs-national-league/fa3a3458-668a-4174-adf7-b1aa7c0320fb,RE84VmJOdmRuaU13cG5tMGY1QU1zRExwcVFiVVdqZXZydENZRjBVbHAwbWowdmNkOVppQTlveWVZQmtsMU80QXVSb2k2RVFMalRBQXNNeENRdFlLYVllOEhBbWFQOWw3OWJJY1V5QTd1Q041Mk5FajZvYnpIZTFvMUlhVUQyRGUyMXh2UzFnUmMzSTFVejVITnc3c2dBPT0=,Z2lkTUxCb2hjQ3Niakh4NkIyTHpsSlQzZVo3TGd4UHg5V01abDJnVXFGb0pDUHBjSjVHTUE2dlMxR1BLdHlQaVFKTVVlK1dlNGNwUnFKRU1JTkR0M2c9PQ==,[],2024-07-15T00:47:10,mlb:national_league_all-stars:american_league_all-stars:2024-07-16,Baseball,MLB,,,,,,,2024-07-17T00:00:00,False,Ladbrokes (Australia),ladbrokes_australia,total_runs:under_10.5:mlb:national_league_all-stars:american_league_all-stars:2024-07-16
Total Runs: Under 10.5,-350,betfair_united_kingdom,False,https://www.betfair.com/sport/baseball/major-league-baseball/national-league-american-league/33408755,,Z2lkTUxCb2hjQ3Niakh4NkIyTHpsSlQzZVo3TGd4UHg5V01abDJnVXFGb0pDUHBjSjVHTUE2dlMxR1BLdHlQaVFKTVVlK1dlNGNwUnFKRU1JTkR0M2c9PQ==,[],2024-07-15T00:47:04,mlb:national_league_all-stars:american_league_all-stars:2024-07-16,Baseball,MLB,,,,,,,2024-07-17T00:00:00,False,Betfair (United Kingdom),betfair_united_kingdom,total_runs:under_10.5:mlb:national_league_all-stars:american_league_all-stars:2024-07-16
Total Runs: Under 10.5,-350,fanduel_ontario,False,https://canada.sportsbook.fanduel.com/en/sports/event/1780524.3,,Z2lkTUxCb2hjQ3Niakh4NkIyTHpsSlQzZVo3TGd4UHg5V01abDJnVXFGb0pDUHBjSjVHTUE2dlMxR1BLdHlQaVFKTVVlK1dlNGNwUnFKRU1JTkR0M2c9PQ==,[],2024-07-15T00:47:54,mlb:national_league_all-stars:american_league_all-stars:2024-07-16,Baseball,MLB,,,,,,,2024-07-17T00:00:00,False,FanDuel (Ontario),fanduel_ontario,total_runs:under_10.5:mlb:national_league_all-stars:american_league_all-stars:2024-07-16
Total Runs: Under 11,-450,ladbrokes_united_kingdom,False,https://sports.ladbrokes.com/event/Baseball/Baseball USA/MLB/american league v national league/245481872,,Z2lkTUxCb2hjQ3Niakh4NkIyTHpsSlQzZVo3TGd4UHg5V01abDJnVXFGb0pDUHBjSjVHTUE2dlMxR1BLdHlQaVp6Q0tqZGgzaHpEVXQ4Q3FSQ1kwMHc9PQ==,[],2024-07-15T00:47:04,mlb:national_league_all-stars:american_league_all-stars:2024-07-16,Baseball,MLB,,,,,,,2024-07-17T00:00:00,False,Ladbrokes (United Kingdom),ladbrokes_united_kingdom,total_runs:under_11:mlb:national_league_all-stars:american_league_all-stars:2024-07-16
Total Runs: Under 11,-417,ladbrokes_australia,False,https://www.ladbrokes.com.au/sports/baseball/mlb/american-league-vs-national-league/fa3a3458-668a-4174-adf7-b1aa7c0320fb,,Z2lkTUxCb2hjQ3Niakh4NkIyTHpsSlQzZVo3TGd4UHg5V01abDJnVXFGb0pDUHBjSjVHTUE2dlMxR1BLdHlQaVp6Q0tqZGgzaHpEVXQ4Q3FSQ1kwMHc9PQ==,[],2024-07-15T00:47:10,mlb:national_league_all-stars:american_league_all-stars:2024-07-16,Baseball,MLB,,,,,,,2024-07-17T00:00:00,False,Ladbrokes (Australia),ladbrokes_australia,total_runs:under_11:mlb:national_league_all-stars:american_league_all-stars:2024-07-16
Total Runs: Under 11.5,-590,fanduel_ontario,False,https://canada.sportsbook.fanduel.com/en/sports/event/1780524.3,,Z2lkTUxCb2hjQ3Niakh4NkIyTHpsSlQzZVo3TGd4UHg5V01abDJnVXFGb0pDUHBjSjVHTUE2dlMxR1BLdHlQaUNabjBFMmpwTDJmOC9CNTkwWGZZT3c9PQ==,[],2024-07-15T00:47:54,mlb:national_league_all-stars:american_league_all-stars:2024-07-16,Baseball,MLB,,,,,,,2024-07-17T00:00:00,False,FanDuel (Ontario),fanduel_ontario,total_runs:under_11.5:mlb:national_league_all-stars:american_league_all-stars:2024-07-16
Total Runs: Under 11.5,-455,ladbrokes_australia,False,https://www.ladbrokes.com.au/sports/baseball/mlb/american-league-vs-national-league/fa3a3458-668a-4174-adf7-b1aa7c0320fb,RE84VmJOdmRuaU13cG5tMGY1QU1zRExwcVFiVVdqZXZydENZRjBVbHAwbUpBNGhTaXpNZ2J6WlBCWGZpenBQdkVzU2F4M05FL1o2VUliUVc3ZEp0cWNPNXg3bEkyQ2VVcDBpd1V6N0pzUk1RUEpaTlZ6UWd4b0dpWm1WZGNEVXcxS1ZBRWc3MlFucHF4VnkzVFlVWGd3PT0=,Z2lkTUxCb2hjQ3Niakh4NkIyTHpsSlQzZVo3TGd4UHg5V01abDJnVXFGb0pDUHBjSjVHTUE2dlMxR1BLdHlQaUNabjBFMmpwTDJmOC9CNTkwWGZZT3c9PQ==,[],2024-07-15T00:47:10,mlb:national_league_all-stars:american_league_all-stars:2024-07-16,Baseball,MLB,,,,,,,2024-07-17T00:00:00,False,Ladbrokes (Australia),ladbrokes_australia,total_runs:under_11.5:mlb:national_league_all-stars:american_league_all-stars:2024-07-16
Total Runs: Under 11.5,-600,betfair_united_kingdom,False,https://www.betfair.com/sport/baseball/major-league-baseball/national-league-american-league/33408755,,Z2lkTUxCb2hjQ3Niakh4NkIyTHpsSlQzZVo3TGd4UHg5V01abDJnVXFGb0pDUHBjSjVHTUE2dlMxR1BLdHlQaUNabjBFMmpwTDJmOC9CNTkwWGZZT3c9PQ==,[],2024-07-15T00:47:04,mlb:national_league_all-stars:american_league_all-stars:2024-07-16,Baseball,MLB,,,,,,,2024-07-17T00:00:00,False,Betfair (United Kingdom),betfair_united_kingdom,total_runs:under_11.5:mlb:national_league_all-stars:american_league_all-stars:2024-07-16
Total Runs: Under 11.5,-500,ladbrokes_united_kingdom,False,https://sports.ladbrokes.com/event/Baseball/Baseball USA/MLB/american league v national league/245481872,,Z2lkTUxCb2hjQ3Niakh4NkIyTHpsSlQzZVo3TGd4UHg5V01abDJnVXFGb0pDUHBjSjVHTUE2dlMxR1BLdHlQaUNabjBFMmpwTDJmOC9CNTkwWGZZT3c9PQ==,[],2024-07-15T00:47:04,mlb:national_league_all-stars:american_league_all-stars:2024-07-16,Baseball,MLB,,,,,,,2024-07-17T00:00:00,False,Ladbrokes (United Kingdom),ladbrokes_united_kingdom,total_runs:under_11.5:mlb:national_league_all-stars:american_league_all-stars:2024-07-16
Total Runs: Under 11.5,-497,pinnacle,False,,,Z2lkTUxCb2hjQ3Niakh4NkIyTHpsSlQzZVo3TGd4UHg5V01abDJnVXFGb0pDUHBjSjVHTUE2dlMxR1BLdHlQaUNabjBFMmpwTDJmOC9CNTkwWGZZT3c9PQ==,[],2024-07-15T00:47:55,mlb:national_league_all-stars:american_league_all-stars:2024-07-16,Baseball,MLB,,,,,,,2024-07-17T00:00:00,False,Pinnacle,pinnacle,total_runs:under_11.5:mlb:national_league_all-stars:american_league_all-stars:2024-07-16
Total Runs: Under 11.5,-497,ps3838,False,,,Z2lkTUxCb2hjQ3Niakh4NkIyTHpsSlQzZVo3TGd4UHg5V01abDJnVXFGb0pDUHBjSjVHTUE2dlMxR1BLdHlQaUNabjBFMmpwTDJmOC9CNTkwWGZZT3c9PQ==,[],2024-07-15T00:47:55,mlb:national_league_all-stars:american_league_all-stars:2024-07-16,Baseball,MLB,,,,,,,2024-07-17T00:00:00,False,PS3838,ps3838,total_runs:under_11.5:mlb:national_league_all-stars:american_league_all-stars:2024-07-16
Total Runs: Under 12,-650,ladbrokes_united_kingdom,False,https://sports.ladbrokes.com/event/Baseball/Baseball USA/MLB/american league v national league/245481872,,Z2lkTUxCb2hjQ3Niakh4NkIyTHpsSlQzZVo3TGd4UHg5V01abDJnVXFGb0pDUHBjSjVHTUE2dlMxR1BLdHlQaVJuWXNYVzVzS3prVGdBK3VzeFZOcUE9PQ==,[],2024-07-15T00:47:04,mlb:national_league_all-stars:american_league_all-stars:2024-07-16,Baseball,MLB,,,,,,,2024-07-17T00:00:00,False,Ladbrokes (United Kingdom),ladbrokes_united_kingdom,total_runs:under_12:mlb:national_league_all-stars:american_league_all-stars:2024-07-16
Total Runs: Under 12,-588,ladbrokes_australia,False,https://www.ladbrokes.com.au/sports/baseball/mlb/american-league-vs-national-league/fa3a3458-668a-4174-adf7-b1aa7c0320fb,,Z2lkTUxCb2hjQ3Niakh4NkIyTHpsSlQzZVo3TGd4UHg5V01abDJnVXFGb0pDUHBjSjVHTUE2dlMxR1BLdHlQaVJuWXNYVzVzS3prVGdBK3VzeFZOcUE9PQ==,[],2024-07-15T00:47:10,mlb:national_league_all-stars:american_league_all-stars:2024-07-16,Baseball,MLB,,,,,,,2024-07-17T00:00:00,False,Ladbrokes (Australia),ladbrokes_australia,total_runs:under_12:mlb:national_league_all-stars:american_league_all-stars:2024-07-16
Total Runs: Under 12.5,-800,fanduel_ontario,False,https://canada.sportsbook.fanduel.com/en/sports/event/1780524.3,,Z2lkTUxCb2hjQ3Niakh4NkIyTHpsSlQzZVo3TGd4UHg5V01abDJnVXFGb0pDUHBjSjVHTUE2dlMxR1BLdHlQaThNQVR6SnpPV1k5T2NkOWNmMGpDd1E9PQ==,[],2024-07-15T00:47:54,mlb:national_league_all-stars:american_league_all-stars:2024-07-16,Baseball,MLB,,,,,,,2024-07-17T00:00:00,False,FanDuel (Ontario),fanduel_ontario,total_runs:under_12.5:mlb:national_league_all-stars:american_league_all-stars:2024-07-16
Total Runs: Under 12.5,-667,ladbrokes_australia,False,https://www.ladbrokes.com.au/sports/baseball/mlb/american-league-vs-national-league/fa3a3458-668a-4174-adf7-b1aa7c0320fb,RE84VmJOdmRuaU13cG5tMGY1QU1zRExwcVFiVVdqZXZydENZRjBVbHAwbEx4OHg3RnJxS21rRDZ6SWlyVC9QZVFlcXd1T0hHai81NElXMXBVbkdIdUlKY1M3TmJjVkxLTm4xemRqR0wvM1lYaEhoNTNUUTVnenRkakJGQVpWYmUyaWZSRm1Nc205TW1VNlZET21RckZnPT0=,Z2lkTUxCb2hjQ3Niakh4NkIyTHpsSlQzZVo3TGd4UHg5V01abDJnVXFGb0pDUHBjSjVHTUE2dlMxR1BLdHlQaThNQVR6SnpPV1k5T2NkOWNmMGpDd1E9PQ==,[],2024-07-15T00:47:10,mlb:national_league_all-stars:american_league_all-stars:2024-07-16,Baseball,MLB,,,,,,,2024-07-17T00:00:00,False,Ladbrokes (Australia),ladbrokes_australia,total_runs:under_12.5:mlb:national_league_all-stars:american_league_all-stars:2024-07-16
Total Runs: Under 12.5,-750,ladbrokes_united_kingdom,False,https://sports.ladbrokes.com/event/Baseball/Baseball USA/MLB/american league v national league/245481872,,Z2lkTUxCb2hjQ3Niakh4NkIyTHpsSlQzZVo3TGd4UHg5V01abDJnVXFGb0pDUHBjSjVHTUE2dlMxR1BLdHlQaThNQVR6SnpPV1k5T2NkOWNmMGpDd1E9PQ==,[],2024-07-15T00:47:04,mlb:national_league_all-stars:american_league_all-stars:2024-07-16,Baseball,MLB,,,,,,,2024-07-17T00:00:00,False,Ladbrokes (United Kingdom),ladbrokes_united_kingdom,total_runs:under_12.5:mlb:national_league_all-stars:american_league_all-stars:2024-07-16
Total Runs: Under 12.5,-800,betfair_united_kingdom,False,https://www.betfair.com/sport/baseball/major-league-baseball/national-league-american-league/33408755,,Z2lkTUxCb2hjQ3Niakh4NkIyTHpsSlQzZVo3TGd4UHg5V01abDJnVXFGb0pDUHBjSjVHTUE2dlMxR1BLdHlQaThNQVR6SnpPV1k5T2NkOWNmMGpDd1E9PQ==,[],2024-07-15T00:47:04,mlb:national_league_all-stars:american_league_all-stars:2024-07-16,Baseball,MLB,,,,,,,2024-07-17T00:00:00,False,Betfair (United Kingdom),betfair_united_kingdom,total_runs:under_12.5:mlb:national_league_all-stars:american_league_all-stars:2024-07-16
Total Runs: Under 13,-909,ladbrokes_australia,False,https://www.ladbrokes.com.au/sports/baseball/mlb/american-league-vs-national-league/fa3a3458-668a-4174-adf7-b1aa7c0320fb,,Z2lkTUxCb2hjQ3Niakh4NkIyTHpsSlQzZVo3TGd4UHg5V01abDJnVXFGb0pDUHBjSjVHTUE2dlMxR1BLdHlQaUltNENqZVVNMFJrc0tMTyt3L0hJVkE9PQ==,[],2024-07-15T00:47:10,mlb:national_league_all-stars:american_league_all-stars:2024-07-16,Baseball,MLB,,,,,,,2024-07-17T00:00:00,False,Ladbrokes (Australia),ladbrokes_australia,total_runs:under_13:mlb:national_league_all-stars:american_league_all-stars:2024-07-16
Total Runs: Under 13,-1100,ladbrokes_united_kingdom,False,https://sports.ladbrokes.com/event/Baseball/Baseball USA/MLB/american league v national league/245481872,,Z2lkTUxCb2hjQ3Niakh4NkIyTHpsSlQzZVo3TGd4UHg5V01abDJnVXFGb0pDUHBjSjVHTUE2dlMxR1BLdHlQaUltNENqZVVNMFJrc0tMTyt3L0hJVkE9PQ==,[],2024-07-15T00:47:04,mlb:national_league_all-stars:american_league_all-stars:2024-07-16,Baseball,MLB,,,,,,,2024-07-17T00:00:00,False,Ladbrokes (United Kingdom),ladbrokes_united_kingdom,total_runs:under_13:mlb:national_league_all-stars:american_league_all-stars:2024-07-16
Total Runs: Under 13.5,-1000,ladbrokes_australia,False,https://www.ladbrokes.com.au/sports/baseball/mlb/american-league-vs-national-league/fa3a3458-668a-4174-adf7-b1aa7c0320fb,RE84VmJOdmRuaU13cG5tMGY1QU1zRExwcVFiVVdqZXZydENZRjBVbHAwa2NQNGRmRmgvbnJKSFhCN1R1c3o2V3E2NmNrbHpJZXFNZlFYaG4rVmpGRjdDVThmMnJVNDROaCtsREtzb3UwMGs5dG95czR3VlA1eithN0x0aEtZOXlLVE1qdTlDLytiZEZCeVZ6cXk2YWt3PT0=,Z2lkTUxCb2hjQ3Niakh4NkIyTHpsSlQzZVo3TGd4UHg5V01abDJnVXFGb0pDUHBjSjVHTUE2dlMxR1BLdHlQaVlDVUsyZ3h3bFd4NFVCZ0p3MEEzYWc9PQ==,[],2024-07-15T00:47:10,mlb:national_league_all-stars:american_league_all-stars:2024-07-16,Baseball,MLB,,,,,,,2024-07-17T00:00:00,False,Ladbrokes (Australia),ladbrokes_australia,total_runs:under_13.5:mlb:national_league_all-stars:american_league_all-stars:2024-07-16
Total Runs: Under 13.5,-1600,betfair_united_kingdom,False,https://www.betfair.com/sport/baseball/major-league-baseball/national-league-american-league/33408755,,Z2lkTUxCb2hjQ3Niakh4NkIyTHpsSlQzZVo3TGd4UHg5V01abDJnVXFGb0pDUHBjSjVHTUE2dlMxR1BLdHlQaVlDVUsyZ3h3bFd4NFVCZ0p3MEEzYWc9PQ==,[],2024-07-15T00:47:04,mlb:national_league_all-stars:american_league_all-stars:2024-07-16,Baseball,MLB,,,,,,,2024-07-17T00:00:00,False,Betfair (United Kingdom),betfair_united_kingdom,total_runs:under_13.5:mlb:national_league_all-stars:american_league_all-stars:2024-07-16
Total Runs: Under 13.5,-1600,fanduel_ontario,False,https://canada.sportsbook.fanduel.com/en/sports/event/1780524.3,,Z2lkTUxCb2hjQ3Niakh4NkIyTHpsSlQzZVo3TGd4UHg5V01abDJnVXFGb0pDUHBjSjVHTUE2dlMxR1BLdHlQaVlDVUsyZ3h3bFd4NFVCZ0p3MEEzYWc9PQ==,[],2024-07-15T00:47:54,mlb:national_league_all-stars:american_league_all-stars:2024-07-16,Baseball,MLB,,,,,,,2024-07-17T00:00:00,False,FanDuel (Ontario),fanduel_ontario,total_runs:under_13.5:mlb:national_league_all-stars:american_league_all-stars:2024-07-16
Total Runs: Under 13.5,-1200,ladbrokes_united_kingdom,False,https://sports.ladbrokes.com/event/Baseball/Baseball USA/MLB/american league v national league/245481872,,Z2lkTUxCb2hjQ3Niakh4NkIyTHpsSlQzZVo3TGd4UHg5V01abDJnVXFGb0pDUHBjSjVHTUE2dlMxR1BLdHlQaVlDVUsyZ3h3bFd4NFVCZ0p3MEEzYWc9PQ==,[],2024-07-15T00:47:04,mlb:national_league_all-stars:american_league_all-stars:2024-07-16,Baseball,MLB,,,,,,,2024-07-17T00:00:00,False,Ladbrokes (United Kingdom),ladbrokes_united_kingdom,total_runs:under_13.5:mlb:national_league_all-stars:american_league_all-stars:2024-07-16
Total Runs: Under 14,-1667,ladbrokes_australia,False,https://www.ladbrokes.com.au/sports/baseball/mlb/american-league-vs-national-league/fa3a3458-668a-4174-adf7-b1aa7c0320fb,,Z2lkTUxCb2hjQ3Niakh4NkIyTHpsSlQzZVo3TGd4UHg5V01abDJnVXFGb0pDUHBjSjVHTUE2dlMxR1BLdHlQaXZPSDV3V0lUN3FudVBGUG1kUjFMd1E9PQ==,[],2024-07-15T00:47:10,mlb:national_league_all-stars:american_league_all-stars:2024-07-16,Baseball,MLB,,,,,,,2024-07-17T00:00:00,False,Ladbrokes (Australia),ladbrokes_australia,total_runs:under_14:mlb:national_league_all-stars:american_league_all-stars:2024-07-16
Total Runs: Under 14,-1800,ladbrokes_united_kingdom,False,https://sports.ladbrokes.com/event/Baseball/Baseball USA/MLB/american league v national league/245481872,,Z2lkTUxCb2hjQ3Niakh4NkIyTHpsSlQzZVo3TGd4UHg5V01abDJnVXFGb0pDUHBjSjVHTUE2dlMxR1BLdHlQaXZPSDV3V0lUN3FudVBGUG1kUjFMd1E9PQ==,[],2024-07-15T00:47:04,mlb:national_league_all-stars:american_league_all-stars:2024-07-16,Baseball,MLB,,,,,,,2024-07-17T00:00:00,False,Ladbrokes (United Kingdom),ladbrokes_united_kingdom,total_runs:under_14:mlb:national_league_all-stars:american_league_all-stars:2024-07-16
Total Runs: Under 14.5,-1667,ladbrokes_australia,False,https://www.ladbrokes.com.au/sports/baseball/mlb/american-league-vs-national-league/fa3a3458-668a-4174-adf7-b1aa7c0320fb,RE84VmJOdmRuaU13cG5tMGY1QU1zRExwcVFiVVdqZXZydENZRjBVbHAwbnNwTG5pR2RkRDFROVlRcmJKWmNRRnMzdzlzTmw0Q3FYLy9mQXF4TDA5SWJwN0NTVG5aQzJVYUIrd1ZRL3pGSkgvMFVtR2JFYU9UWVUzSGlyeGlOc3pwdkR2b3QxSUZ0bHY0T3JxUlRxRnNBPT0=,Z2lkTUxCb2hjQ3Niakh4NkIyTHpsSlQzZVo3TGd4UHg5V01abDJnVXFGb0pDUHBjSjVHTUE2dlMxR1BLdHlQaStESlRIbnlQZUNqUWlDb0lWMjhuMGc9PQ==,[],2024-07-15T00:47:10,mlb:national_league_all-stars:american_league_all-stars:2024-07-16,Baseball,MLB,,,,,,,2024-07-17T00:00:00,False,Ladbrokes (Australia),ladbrokes_australia,total_runs:under_14.5:mlb:national_league_all-stars:american_league_all-stars:2024-07-16
Total Runs: Under 14.5,-1800,ladbrokes_united_kingdom,False,https://sports.ladbrokes.com/event/Baseball/Baseball USA/MLB/american league v national league/245481872,,Z2lkTUxCb2hjQ3Niakh4NkIyTHpsSlQzZVo3TGd4UHg5V01abDJnVXFGb0pDUHBjSjVHTUE2dlMxR1BLdHlQaStESlRIbnlQZUNqUWlDb0lWMjhuMGc9PQ==,[],2024-07-15T00:47:04,mlb:national_league_all-stars:american_league_all-stars:2024-07-16,Baseball,MLB,,,,,,,2024-07-17T00:00:00,False,Ladbrokes (United Kingdom),ladbrokes_united_kingdom,total_runs:under_14.5:mlb:national_league_all-stars:american_league_all-stars:2024-07-16
Total Runs: Under 3.5,540,ladbrokes_australia,False,https://www.ladbrokes.com.au/sports/baseball/mlb/american-league-vs-national-league/fa3a3458-668a-4174-adf7-b1aa7c0320fb,RE84VmJOdmRuaU13cG5tMGY1QU1zRExwcVFiVVdqZXZydENZRjBVbHAwblBPODRQeWVaeXRnMXhUTjJtV2I4cDdhRWtrYWE2bjB2RVFjK0wvQ3ZGcURGQjFMMGsvVXB0M3dxaklJckJPdzlDQXh1bkoxRnRXS2V1KzJTTExZbTNtSmtjZ0YrM0RKWHNza21udnhiVFhRPT0=,Z2lkTUxCb2hjQ3Niakh4NkIyTHpsSlQzZVo3TGd4UHg5V01abDJnVXFGb0pDUHBjSjVHTUE2dlMxR1BLdHlQaWlQR1Fpc2xEakdmd0lPaWE0dDBoR0E9PQ==,[],2024-07-15T00:47:10,mlb:national_league_all-stars:american_league_all-stars:2024-07-16,Baseball,MLB,,,,,,,2024-07-17T00:00:00,False,Ladbrokes (Australia),ladbrokes_australia,total_runs:under_3.5:mlb:national_league_all-stars:american_league_all-stars:2024-07-16
Total Runs: Under 3.5,550,ladbrokes_united_kingdom,False,https://sports.ladbrokes.com/event/Baseball/Baseball USA/MLB/american league v national league/245481872,,Z2lkTUxCb2hjQ3Niakh4NkIyTHpsSlQzZVo3TGd4UHg5V01abDJnVXFGb0pDUHBjSjVHTUE2dlMxR1BLdHlQaWlQR1Fpc2xEakdmd0lPaWE0dDBoR0E9PQ==,[],2024-07-15T00:47:04,mlb:national_league_all-stars:american_league_all-stars:2024-07-16,Baseball,MLB,,,,,,,2024-07-17T00:00:00,False,Ladbrokes (United Kingdom),ladbrokes_united_kingdom,total_runs:under_3.5:mlb:national_league_all-stars:american_league_all-stars:2024-07-16
Total Runs: Under 4,500,ladbrokes_united_kingdom,False,https://sports.ladbrokes.com/event/Baseball/Baseball USA/MLB/american league v national league/245481872,,Z2lkTUxCb2hjQ3Niakh4NkIyTHpsSlQzZVo3TGd4UHg5V01abDJnVXFGb0pDUHBjSjVHTUE2dlMxR1BLdHlQaUFWZ3M5ZGRtMk0xalJCUzl5bk1UQ1E9PQ==,[],2024-07-15T00:47:04,mlb:national_league_all-stars:american_league_all-stars:2024-07-16,Baseball,MLB,,,,,,,2024-07-17T00:00:00,False,Ladbrokes (United Kingdom),ladbrokes_united_kingdom,total_runs:under_4:mlb:national_league_all-stars:american_league_all-stars:2024-07-16
Total Runs: Under 4,520,ladbrokes_australia,False,https://www.ladbrokes.com.au/sports/baseball/mlb/american-league-vs-national-league/fa3a3458-668a-4174-adf7-b1aa7c0320fb,,Z2lkTUxCb2hjQ3Niakh4NkIyTHpsSlQzZVo3TGd4UHg5V01abDJnVXFGb0pDUHBjSjVHTUE2dlMxR1BLdHlQaUFWZ3M5ZGRtMk0xalJCUzl5bk1UQ1E9PQ==,[],2024-07-15T00:47:10,mlb:national_league_all-stars:american_league_all-stars:2024-07-16,Baseball,MLB,,,,,,,2024-07-17T00:00:00,False,Ladbrokes (Australia),ladbrokes_australia,total_runs:under_4:mlb:national_league_all-stars:american_league_all-stars:2024-07-16
Total Runs: Under 4.5,360,ladbrokes_united_kingdom,False,https://sports.ladbrokes.com/event/Baseball/Baseball USA/MLB/american league v national league/245481872,,Z2lkTUxCb2hjQ3Niakh4NkIyTHpsSlQzZVo3TGd4UHg5V01abDJnVXFGb0pDUHBjSjVHTUE2dlMxR1BLdHlQaWJWOUFoR0FyOWxFSTk2Y3ZFd21CVnc9PQ==,[],2024-07-15T00:47:04,mlb:national_league_all-stars:american_league_all-stars:2024-07-16,Baseball,MLB,,,,,,,2024-07-17T00:00:00,False,Ladbrokes (United Kingdom),ladbrokes_united_kingdom,total_runs:under_4.5:mlb:national_league_all-stars:american_league_all-stars:2024-07-16
Total Runs: Under 4.5,383,pinnacle,False,,,Z2lkTUxCb2hjQ3Niakh4NkIyTHpsSlQzZVo3TGd4UHg5V01abDJnVXFGb0pDUHBjSjVHTUE2dlMxR1BLdHlQaWJWOUFoR0FyOWxFSTk2Y3ZFd21CVnc9PQ==,[],2024-07-15T00:47:55,mlb:national_league_all-stars:american_league_all-stars:2024-07-16,Baseball,MLB,,,,,,,2024-07-17T00:00:00,False,Pinnacle,pinnacle,total_runs:under_4.5:mlb:national_league_all-stars:american_league_all-stars:2024-07-16
Total Runs: Under 4.5,350,ladbrokes_australia,False,https://www.ladbrokes.com.au/sports/baseball/mlb/american-league-vs-national-league/fa3a3458-668a-4174-adf7-b1aa7c0320fb,RE84VmJOdmRuaU13cG5tMGY1QU1zRExwcVFiVVdqZXZydENZRjBVbHAwa3BCYnUrOHp6K1UvSlUyR2x3eUFXVWVoUzBiRmxaUmRhWTFxSXdCM2pnM2N2dWFvTEt5aTJIQ09xd3RCTTFPWTZWTlFHWHF2TWlkZTd5VHI1L3NoeVVEdGNVMFRoSFJSYnVDS1luQ3pBOWJBPT0=,Z2lkTUxCb2hjQ3Niakh4NkIyTHpsSlQzZVo3TGd4UHg5V01abDJnVXFGb0pDUHBjSjVHTUE2dlMxR1BLdHlQaWJWOUFoR0FyOWxFSTk2Y3ZFd21CVnc9PQ==,[],2024-07-15T00:47:10,mlb:national_league_all-stars:american_league_all-stars:2024-07-16,Baseball,MLB,,,,,,,2024-07-17T00:00:00,False,Ladbrokes (Australia),ladbrokes_australia,total_runs:under_4.5:mlb:national_league_all-stars:american_league_all-stars:2024-07-16
Total Runs: Under 4.5,383,ps3838,False,,,Z2lkTUxCb2hjQ3Niakh4NkIyTHpsSlQzZVo3TGd4UHg5V01abDJnVXFGb0pDUHBjSjVHTUE2dlMxR1BLdHlQaWJWOUFoR0FyOWxFSTk2Y3ZFd21CVnc9PQ==,[],2024-07-15T00:47:55,mlb:national_league_all-stars:american_league_all-stars:2024-07-16,Baseball,MLB,,,,,,,2024-07-17T00:00:00,False,PS3838,ps3838,total_runs:under_4.5:mlb:national_league_all-stars:american_league_all-stars:2024-07-16
