type,id,attributes.adjusted_odds,attributes.board_time,attributes.custom_image,attributes.description,attributes.discount_percentage,attributes.end_time,attributes.flash_sale_line_score,attributes.game_id,attributes.is_promo,attributes.line_score,attributes.odds_type,attributes.projection_type,attributes.rank,attributes.refundable,attributes.start_time,attributes.stat_type,attributes.status,attributes.tv_channel,attributes.updated_at,relationships.duration.data,relationships.league.data.type,relationships.league.data.id,relationships.new_player.data.type,relationships.new_player.data.id,relationships.projection_type.data.type,relationships.projection_type.data.id,relationships.stat_type.data.type,relationships.stat_type.data.id,attributes.hr_20,attributes.today,relationships.duration.data.type,relationships.duration.data.id
projection,2733357,,2024-06-26T20:00:00-04:00,,Argentina,,,,ekpfln70ct0cgoupfrd0bmvx0,False,0.5,standard,Single Stat,30,True,2024-07-14T20:00:00-04:00,Tackles,pre_game,,2024-07-11T12:30:24-04:00,,league,82,new_player,202181,projection_type,2,stat_type,272,True,True,,
projection,2733360,,2024-06-26T20:00:00-04:00,,Colombia,,,,ekpfln70ct0cgoupfrd0bmvx0,False,3.5,standard,Single Stat,30,True,2024-07-14T20:00:00-04:00,Tackles,pre_game,,2024-07-11T12:22:06-04:00,,league,82,new_player,154570,projection_type,2,stat_type,272,True,True,,
projection,2733367,,2024-06-26T20:00:00-04:00,,Argentina,,,,ekpfln70ct0cgoupfrd0bmvx0,False,0.5,standard,Single Stat,30,True,2024-07-14T20:00:00-04:00,Tackles,pre_game,,2024-07-11T17:33:29-04:00,,league,82,new_player,200650,projection_type,2,stat_type,272,True,True,,
projection,2733371,,2024-06-26T20:00:00-04:00,,Argentina,,,,ekpfln70ct0cgoupfrd0bmvx0,False,2.0,standard,Single Stat,30,True,2024-07-14T20:00:00-04:00,Tackles,pre_game,,2024-07-14T15:31:22-04:00,,league,82,new_player,200649,projection_type,2,stat_type,272,True,True,,
projection,2733378,,2024-06-26T20:00:00-04:00,,Argentina,,,,ekpfln70ct0cgoupfrd0bmvx0,False,35.5,standard,Single Stat,30,True,2024-07-14T20:00:00-04:00,Passes Attempted,pre_game,,2024-07-11T12:22:13-04:00,,league,82,new_player,171361,projection_type,2,stat_type,278,True,True,,
projection,2733370,,2024-06-26T20:00:00-04:00,,Argentina,,,,ekpfln70ct0cgoupfrd0bmvx0,False,2.0,standard,Single Stat,30,True,2024-07-14T20:00:00-04:00,Tackles,pre_game,,2024-07-11T12:22:13-04:00,,league,82,new_player,153094,projection_type,2,stat_type,272,True,True,,
projection,2733377,,2024-06-26T20:00:00-04:00,,Argentina,,,,ekpfln70ct0cgoupfrd0bmvx0,False,46.5,standard,Single Stat,30,True,2024-07-14T20:00:00-04:00,Passes Attempted,pre_game,,2024-07-11T12:22:14-04:00,,league,82,new_player,171364,projection_type,2,stat_type,278,True,True,,
projection,2733380,,2024-06-26T20:00:00-04:00,,Argentina,,,,ekpfln70ct0cgoupfrd0bmvx0,False,18.5,standard,Single Stat,30,True,2024-07-14T20:00:00-04:00,Passes Attempted,pre_game,,2024-07-11T12:22:14-04:00,,league,82,new_player,153090,projection_type,2,stat_type,278,True,True,,
projection,2733340,,2024-06-26T20:00:00-04:00,,Colombia,,,,ekpfln70ct0cgoupfrd0bmvx0,False,2.0,standard,Single Stat,30,True,2024-07-14T20:00:00-04:00,Shots,pre_game,,2024-07-12T08:04:27-04:00,,league,82,new_player,153066,projection_type,2,stat_type,50,True,True,,
projection,2749044,,2024-07-14T15:35:09-04:00,,BLG MAPS 1-2,,,,BLGLGD45488.2916666667,False,5.0,standard,Single Stat,30,True,2024-07-15T07:00:00-04:00,MAPS 1-2 Kills,pre_game,,2024-07-14T15:45:06-04:00,,league,121,new_player,65795,projection_type,2,stat_type,330,True,,duration,723
projection,2731582,,2024-07-01T14:03:00-04:00,,PIT,,,,Highsmith2024SacksSZN,False,7.75,standard,Single Stat,30,True,2024-09-05T20:00:00-04:00,Sacks,pre_game,Alex Highsmith,2024-07-11T19:17:40-04:00,,league,163,new_player,145924,projection_type,2,stat_type,77,,,,
projection,2735307,True,2024-06-26T20:00:00-04:00,,Argentina,,,,ekpfln70ct0cgoupfrd0bmvx0,False,2.5,demon,Single Stat,30,True,2024-07-14T20:00:00-04:00,Tackles,pre_game,,2024-07-14T12:06:53-04:00,,league,82,new_player,153094,projection_type,2,stat_type,272,True,True,,
projection,2735279,True,2024-06-26T20:00:00-04:00,,Argentina,,,,ekpfln70ct0cgoupfrd0bmvx0,False,0.5,goblin,Single Stat,30,True,2024-07-14T20:00:00-04:00,Fouls,pre_game,,2024-07-14T12:06:53-04:00,,league,82,new_player,200365,projection_type,2,stat_type,444,True,True,,
projection,2735308,True,2024-06-26T20:00:00-04:00,,Argentina,,,,ekpfln70ct0cgoupfrd0bmvx0,False,0.5,goblin,Single Stat,30,True,2024-07-14T20:00:00-04:00,Fouls,pre_game,,2024-07-14T12:06:54-04:00,,league,82,new_player,153094,projection_type,2,stat_type,444,True,True,,
projection,2735325,True,2024-06-26T20:00:00-04:00,,Argentina,,,,ekpfln70ct0cgoupfrd0bmvx0,False,0.5,goblin,Single Stat,30,True,2024-07-14T20:00:00-04:00,Fouls,pre_game,,2024-07-14T12:06:54-04:00,,league,82,new_player,171363,projection_type,2,stat_type,444,True,True,,
projection,2735317,True,2024-06-26T20:00:00-04:00,,Argentina,,,,ekpfln70ct0cgoupfrd0bmvx0,False,0.5,goblin,Single Stat,30,True,2024-07-14T20:00:00-04:00,Shots,pre_game,,2024-07-11T12:45:38-04:00,,league,82,new_player,200649,projection_type,2,stat_type,50,True,True,,
projection,2735269,True,2024-06-26T20:00:00-04:00,,Argentina,,,,ekpfln70ct0cgoupfrd0bmvx0,False,0.5,demon,Single Stat,30,True,2024-07-14T20:00:00-04:00,Shots On Target,pre_game,,2024-07-11T12:55:00-04:00,,league,82,new_player,153091,projection_type,2,stat_type,104,True,True,,
projection,2735318,True,2024-06-26T20:00:00-04:00,,Argentina,,,,ekpfln70ct0cgoupfrd0bmvx0,False,0.5,demon,Single Stat,30,True,2024-07-14T20:00:00-04:00,Shots On Target,pre_game,,2024-07-11T12:58:44-04:00,,league,82,new_player,200649,projection_type,2,stat_type,104,True,True,,
projection,2735273,True,2024-06-26T20:00:00-04:00,,Argentina,,,,ekpfln70ct0cgoupfrd0bmvx0,False,2.5,demon,Single Stat,30,True,2024-07-14T20:00:00-04:00,Tackles,pre_game,,2024-07-12T19:40:23-04:00,,league,82,new_player,153089,projection_type,2,stat_type,272,True,True,,
projection,2735328,True,2024-06-26T20:00:00-04:00,,Argentina,,,,ekpfln70ct0cgoupfrd0bmvx0,False,1.5,standard,Single Stat,30,True,2024-07-14T20:00:00-04:00,Tackles,pre_game,,2024-07-12T19:40:25-04:00,,league,82,new_player,153092,projection_type,2,stat_type,272,True,True,,
projection,2735272,True,2024-06-26T20:00:00-04:00,,Argentina,,,,ekpfln70ct0cgoupfrd0bmvx0,False,0.5,demon,Single Stat,30,True,2024-07-14T20:00:00-04:00,Shots On Target,pre_game,,2024-07-11T19:38:21-04:00,,league,82,new_player,153089,projection_type,2,stat_type,104,True,True,,
projection,2735305,True,2024-06-26T20:00:00-04:00,,Argentina,,,,ekpfln70ct0cgoupfrd0bmvx0,False,1.5,demon,Single Stat,30,True,2024-07-14T20:00:00-04:00,Shots,pre_game,,2024-07-11T20:13:44-04:00,,league,82,new_player,171360,projection_type,2,stat_type,50,True,True,,
projection,2735276,True,2024-06-26T20:00:00-04:00,,Argentina,,,,ekpfln70ct0cgoupfrd0bmvx0,False,0.5,goblin,Single Stat,30,True,2024-07-14T20:00:00-04:00,Tackles,pre_game,,2024-07-14T12:06:55-04:00,,league,82,new_player,200650,projection_type,2,stat_type,272,True,True,,
projection,2735303,True,2024-06-26T20:00:00-04:00,,Argentina,,,,ekpfln70ct0cgoupfrd0bmvx0,False,1.5,standard,Single Stat,30,True,2024-07-14T20:00:00-04:00,Tackles,pre_game,,2024-07-12T19:40:24-04:00,,league,82,new_player,153090,projection_type,2,stat_type,272,True,True,,
projection,2735259,True,2024-06-26T20:00:00-04:00,,Colombia,,,,ekpfln70ct0cgoupfrd0bmvx0,False,1.5,goblin,Single Stat,30,True,2024-07-14T20:00:00-04:00,Fouls,pre_game,,2024-07-14T12:06:54-04:00,,league,82,new_player,153067,projection_type,2,stat_type,444,True,True,,
projection,2735285,True,2024-06-26T20:00:00-04:00,,Argentina,,,,ekpfln70ct0cgoupfrd0bmvx0,False,0.5,goblin,Single Stat,30,True,2024-07-14T20:00:00-04:00,Shots,pre_game,,2024-07-14T12:06:48-04:00,,league,82,new_player,201849,projection_type,2,stat_type,50,True,True,,
projection,2735310,True,2024-06-26T20:00:00-04:00,,Colombia,,,,ekpfln70ct0cgoupfrd0bmvx0,False,2.5,demon,Single Stat,30,True,2024-07-14T20:00:00-04:00,Tackles,pre_game,,2024-07-12T19:40:23-04:00,,league,82,new_player,154571,projection_type,2,stat_type,272,True,True,,
projection,2733384,,2024-06-26T20:00:00-04:00,,Argentina,,,,ekpfln70ct0cgoupfrd0bmvx0,False,3.5,standard,Single Stat,30,True,2024-07-14T20:00:00-04:00,Goalie Saves,pre_game,,2024-07-12T08:06:47-04:00,,league,82,new_player,153095,projection_type,2,stat_type,48,True,True,,
projection,2735258,True,2024-06-26T20:00:00-04:00,,Colombia,,,,ekpfln70ct0cgoupfrd0bmvx0,False,0.5,demon,Single Stat,30,True,2024-07-14T20:00:00-04:00,Shots On Target,pre_game,,2024-07-11T15:20:20-04:00,,league,82,new_player,153067,projection_type,2,stat_type,104,True,True,,
projection,2735257,True,2024-06-26T20:00:00-04:00,,Colombia,,,,ekpfln70ct0cgoupfrd0bmvx0,False,1.5,demon,Single Stat,30,True,2024-07-14T20:00:00-04:00,Shots,pre_game,,2024-07-11T13:20:56-04:00,,league,82,new_player,153067,projection_type,2,stat_type,50,True,True,,
projection,2735265,True,2024-06-26T20:00:00-04:00,,Colombia,,,,ekpfln70ct0cgoupfrd0bmvx0,False,2.5,demon,Single Stat,30,True,2024-07-14T20:00:00-04:00,Tackles,pre_game,,2024-07-12T19:40:23-04:00,,league,82,new_player,153061,projection_type,2,stat_type,272,True,True,,
projection,2735264,True,2024-06-26T20:00:00-04:00,,Colombia,,,,ekpfln70ct0cgoupfrd0bmvx0,False,1.5,demon,Single Stat,30,True,2024-07-14T20:00:00-04:00,Shots,pre_game,,2024-07-11T13:07:22-04:00,,league,82,new_player,153061,projection_type,2,stat_type,50,True,True,,
projection,2735295,True,2024-06-26T20:00:00-04:00,,Colombia,,,,ekpfln70ct0cgoupfrd0bmvx0,False,0.5,demon,Single Stat,30,True,2024-07-14T20:00:00-04:00,Assists,pre_game,,2024-07-11T20:13:46-04:00,,league,82,new_player,153068,projection_type,2,stat_type,20,True,True,,
projection,2735260,True,2024-06-26T20:00:00-04:00,,Colombia,,,,ekpfln70ct0cgoupfrd0bmvx0,False,0.5,demon,Single Stat,30,True,2024-07-14T20:00:00-04:00,Shots,pre_game,,2024-07-12T01:30:11-04:00,,league,82,new_player,154570,projection_type,2,stat_type,50,True,True,,
projection,2733338,,2024-06-26T20:00:00-04:00,,Colombia,,,,ekpfln70ct0cgoupfrd0bmvx0,False,2.0,standard,Single Stat,30,True,2024-07-14T20:00:00-04:00,Shots,pre_game,,2024-07-11T12:22:06-04:00,,league,82,new_player,200001,projection_type,2,stat_type,50,True,True,,
projection,2733331,,2024-06-26T20:00:00-04:00,,Colombia,,,,ekpfln70ct0cgoupfrd0bmvx0,False,1.5,standard,Single Stat,30,True,2024-07-14T20:00:00-04:00,Shots On Target,pre_game,,2024-07-14T04:50:00-04:00,,league,82,new_player,153068,projection_type,2,stat_type,104,True,True,,
projection,2733379,,2024-06-26T20:00:00-04:00,,Argentina,,,,ekpfln70ct0cgoupfrd0bmvx0,False,38.5,standard,Single Stat,30,True,2024-07-14T20:00:00-04:00,Passes Attempted,pre_game,,2024-07-11T12:22:13-04:00,,league,82,new_player,200365,projection_type,2,stat_type,278,True,True,,
projection,2733345,,2024-06-26T20:00:00-04:00,,Argentina,,,,ekpfln70ct0cgoupfrd0bmvx0,False,1.5,standard,Single Stat,30,True,2024-07-14T20:00:00-04:00,Shots,pre_game,,2024-07-11T12:22:13-04:00,,league,82,new_player,200650,projection_type,2,stat_type,50,True,True,,
projection,2733344,,2024-06-26T20:00:00-04:00,,Argentina,,,,ekpfln70ct0cgoupfrd0bmvx0,False,1.5,standard,Single Stat,30,True,2024-07-14T20:00:00-04:00,Shots,pre_game,,2024-07-11T12:22:13-04:00,,league,82,new_player,171361,projection_type,2,stat_type,50,True,True,,
projection,2735293,True,2024-06-26T20:00:00-04:00,,Colombia,,,,ekpfln70ct0cgoupfrd0bmvx0,False,0.5,goblin,Single Stat,30,True,2024-07-14T20:00:00-04:00,Shots,pre_game,,2024-07-11T23:06:26-04:00,,league,82,new_player,200473,projection_type,2,stat_type,50,True,True,,
projection,2735292,True,2024-06-26T20:00:00-04:00,,Colombia,,,,ekpfln70ct0cgoupfrd0bmvx0,False,1.5,goblin,Single Stat,30,True,2024-07-14T20:00:00-04:00,Fouls,pre_game,,2024-07-14T12:06:50-04:00,,league,82,new_player,153550,projection_type,2,stat_type,444,True,True,,
projection,2735284,True,2024-06-26T20:00:00-04:00,,Colombia,,,,ekpfln70ct0cgoupfrd0bmvx0,False,1.5,demon,Single Stat,30,True,2024-07-14T20:00:00-04:00,Fouls,pre_game,,2024-07-14T12:06:50-04:00,,league,82,new_player,153066,projection_type,2,stat_type,444,True,True,,
projection,2735266,True,2024-06-26T20:00:00-04:00,,Colombia,,,,ekpfln70ct0cgoupfrd0bmvx0,False,0.5,goblin,Single Stat,30,True,2024-07-14T20:00:00-04:00,Fouls,pre_game,,2024-07-14T12:06:51-04:00,,league,82,new_player,153061,projection_type,2,stat_type,444,True,True,,
projection,2735283,True,2024-06-26T20:00:00-04:00,,Colombia,,,,ekpfln70ct0cgoupfrd0bmvx0,False,0.5,goblin,Single Stat,30,True,2024-07-14T20:00:00-04:00,Tackles,pre_game,,2024-07-14T12:06:52-04:00,,league,82,new_player,153066,projection_type,2,stat_type,272,True,True,,
projection,2735323,True,2024-06-26T20:00:00-04:00,,Colombia,,,,ekpfln70ct0cgoupfrd0bmvx0,False,1.5,standard,Single Stat,30,True,2024-07-14T20:00:00-04:00,Fouls,pre_game,,2024-07-14T12:06:52-04:00,,league,82,new_player,153062,projection_type,2,stat_type,444,True,True,,
projection,2735302,True,2024-06-26T20:00:00-04:00,,Colombia,,,,ekpfln70ct0cgoupfrd0bmvx0,False,0.5,goblin,Single Stat,30,True,2024-07-14T20:00:00-04:00,Fouls,pre_game,,2024-07-14T12:06:54-04:00,,league,82,new_player,200003,projection_type,2,stat_type,444,True,True,,
projection,2735299,True,2024-06-26T20:00:00-04:00,,Colombia,,,,ekpfln70ct0cgoupfrd0bmvx0,False,0.5,demon,Single Stat,30,True,2024-07-14T20:00:00-04:00,Fouls,pre_game,,2024-07-14T12:06:54-04:00,,league,82,new_player,153068,projection_type,2,stat_type,444,True,True,,
projection,2735298,True,2024-06-26T20:00:00-04:00,,Colombia,,,,ekpfln70ct0cgoupfrd0bmvx0,False,0.5,demon,Single Stat,30,True,2024-07-14T20:00:00-04:00,Tackles,pre_game,,2024-07-14T12:06:55-04:00,,league,82,new_player,153068,projection_type,2,stat_type,272,True,True,,
projection,2733375,,2024-06-26T20:00:00-04:00,,Colombia,,,,ekpfln70ct0cgoupfrd0bmvx0,False,34.5,standard,Single Stat,30,True,2024-07-14T20:00:00-04:00,Passes Attempted,pre_game,,2024-07-14T15:27:19-04:00,,league,82,new_player,153064,projection_type,2,stat_type,278,True,True,,
projection,2735309,True,2024-06-26T20:00:00-04:00,,Colombia,,,,ekpfln70ct0cgoupfrd0bmvx0,False,0.5,demon,Single Stat,30,True,2024-07-14T20:00:00-04:00,Shots,pre_game,,2024-07-12T01:50:32-04:00,,league,82,new_player,154571,projection_type,2,stat_type,50,True,True,,
projection,2735314,True,2024-06-26T20:00:00-04:00,,Colombia,,,,ekpfln70ct0cgoupfrd0bmvx0,False,0.5,demon,Single Stat,30,True,2024-07-14T20:00:00-04:00,Shots,pre_game,,2024-07-12T01:51:49-04:00,,league,82,new_player,153064,projection_type,2,stat_type,50,True,True,,
projection,2735294,True,2024-06-26T20:00:00-04:00,,Colombia,,,,ekpfln70ct0cgoupfrd0bmvx0,False,0.5,demon,Single Stat,30,True,2024-07-14T20:00:00-04:00,Shots On Target,pre_game,,2024-07-12T01:53:57-04:00,,league,82,new_player,200473,projection_type,2,stat_type,104,True,True,,
projection,2735282,True,2024-06-26T20:00:00-04:00,,Colombia,,,,ekpfln70ct0cgoupfrd0bmvx0,False,1.5,demon,Single Stat,30,True,2024-07-14T20:00:00-04:00,Shots On Target,pre_game,,2024-07-11T12:31:03-04:00,,league,82,new_player,153066,projection_type,2,stat_type,104,True,True,,
projection,2735321,True,2024-06-26T20:00:00-04:00,,Colombia,,,,ekpfln70ct0cgoupfrd0bmvx0,False,0.5,demon,Single Stat,30,True,2024-07-14T20:00:00-04:00,Shots On Target,pre_game,,2024-07-11T12:48:24-04:00,,league,82,new_player,153062,projection_type,2,stat_type,104,True,True,,
projection,2735320,True,2024-06-26T20:00:00-04:00,,Colombia,,,,ekpfln70ct0cgoupfrd0bmvx0,False,0.5,goblin,Single Stat,30,True,2024-07-14T20:00:00-04:00,Shots,pre_game,,2024-07-11T12:48:49-04:00,,league,82,new_player,153062,projection_type,2,stat_type,50,True,True,,
projection,2735289,True,2024-06-26T20:00:00-04:00,,Colombia,,,,ekpfln70ct0cgoupfrd0bmvx0,False,0.5,goblin,Single Stat,30,True,2024-07-14T20:00:00-04:00,Shots On Target,pre_game,,2024-07-11T12:51:57-04:00,,league,82,new_player,153550,projection_type,2,stat_type,104,True,True,,
projection,2735290,True,2024-06-26T20:00:00-04:00,,Colombia,,,,ekpfln70ct0cgoupfrd0bmvx0,False,1.5,demon,Single Stat,30,True,2024-07-14T20:00:00-04:00,Shots On Target,pre_game,,2024-07-11T13:24:29-04:00,,league,82,new_player,153550,projection_type,2,stat_type,104,True,True,,
projection,2735280,True,2024-07-10T13:25:00-04:00,,Colombia,,,,ekpfln70ct0cgoupfrd0bmvx0,False,0.5,demon,Single Stat,30,True,2024-07-14T20:00:00-04:00,Goals,pre_game,,2024-07-11T13:26:17-04:00,,league,82,new_player,153066,projection_type,2,stat_type,29,True,True,,
projection,2735287,True,2024-07-10T13:25:00-04:00,,Colombia,,,,ekpfln70ct0cgoupfrd0bmvx0,False,0.5,demon,Single Stat,30,True,2024-07-14T20:00:00-04:00,Goals,pre_game,,2024-07-11T13:26:17-04:00,,league,82,new_player,153550,projection_type,2,stat_type,29,True,True,,
projection,2735281,True,2024-06-26T20:00:00-04:00,,Colombia,,,,ekpfln70ct0cgoupfrd0bmvx0,False,0.5,goblin,Single Stat,30,True,2024-07-14T20:00:00-04:00,Shots On Target,pre_game,,2024-07-11T13:30:03-04:00,,league,82,new_player,153066,projection_type,2,stat_type,104,True,True,,
projection,2735330,True,2024-06-26T20:00:00-04:00,,Colombia,,,,ekpfln70ct0cgoupfrd0bmvx0,False,1.5,standard,Single Stat,30,True,2024-07-14T20:00:00-04:00,Shots,pre_game,,2024-07-11T15:08:05-04:00,,league,82,new_player,153065,projection_type,2,stat_type,50,True,True,,
projection,2735313,True,2024-06-26T20:00:00-04:00,,Colombia,,,,ekpfln70ct0cgoupfrd0bmvx0,False,0.5,standard,Single Stat,30,True,2024-07-14T20:00:00-04:00,Shots On Target,pre_game,,2024-07-11T15:32:17-04:00,,league,82,new_player,153551,projection_type,2,stat_type,104,True,True,,
projection,2735312,True,2024-06-26T20:00:00-04:00,,Colombia,,,,ekpfln70ct0cgoupfrd0bmvx0,False,1.5,goblin,Single Stat,30,True,2024-07-14T20:00:00-04:00,Shots,pre_game,,2024-07-11T15:54:21-04:00,,league,82,new_player,153551,projection_type,2,stat_type,50,True,True,,
projection,2735301,True,2024-06-26T20:00:00-04:00,,Colombia,,,,ekpfln70ct0cgoupfrd0bmvx0,False,1.5,standard,Single Stat,30,True,2024-07-14T20:00:00-04:00,Tackles,pre_game,,2024-07-12T19:40:23-04:00,,league,82,new_player,200003,projection_type,2,stat_type,272,True,True,,
projection,2735291,True,2024-06-26T20:00:00-04:00,,Colombia,,,,ekpfln70ct0cgoupfrd0bmvx0,False,1.5,demon,Single Stat,30,True,2024-07-14T20:00:00-04:00,Tackles,pre_game,,2024-07-12T19:40:24-04:00,,league,82,new_player,153550,projection_type,2,stat_type,272,True,True,,
projection,2735315,True,2024-06-26T20:00:00-04:00,,Colombia,,,,ekpfln70ct0cgoupfrd0bmvx0,False,1.5,standard,Single Stat,30,True,2024-07-14T20:00:00-04:00,Tackles,pre_game,,2024-07-12T19:40:25-04:00,,league,82,new_player,153064,projection_type,2,stat_type,272,True,True,,
projection,2735297,True,2024-06-26T20:00:00-04:00,,Colombia,,,,ekpfln70ct0cgoupfrd0bmvx0,False,2.5,demon,Single Stat,30,True,2024-07-14T20:00:00-04:00,Shots On Target,pre_game,,2024-07-11T20:13:43-04:00,,league,82,new_player,153068,projection_type,2,stat_type,104,True,True,,
projection,2735300,True,2024-06-26T20:00:00-04:00,,Colombia,,,,ekpfln70ct0cgoupfrd0bmvx0,False,0.5,standard,Single Stat,30,True,2024-07-14T20:00:00-04:00,Shots,pre_game,,2024-07-11T20:13:45-04:00,,league,82,new_player,200003,projection_type,2,stat_type,50,True,True,,
projection,2733336,,2024-06-26T20:00:00-04:00,,Argentina,,,,ekpfln70ct0cgoupfrd0bmvx0,False,0.5,standard,Single Stat,30,True,2024-07-14T20:00:00-04:00,Shots On Target,pre_game,,2024-07-11T12:22:13-04:00,,league,82,new_player,153090,projection_type,2,stat_type,104,True,True,,
projection,2733335,,2024-06-26T20:00:00-04:00,,Argentina,,,,ekpfln70ct0cgoupfrd0bmvx0,False,0.5,standard,Single Stat,30,True,2024-07-14T20:00:00-04:00,Shots On Target,pre_game,,2024-07-11T12:22:13-04:00,,league,82,new_player,171360,projection_type,2,stat_type,104,True,True,,
projection,2733333,,2024-06-26T20:00:00-04:00,,Argentina,,,,ekpfln70ct0cgoupfrd0bmvx0,False,0.5,standard,Single Stat,30,True,2024-07-14T20:00:00-04:00,Shots On Target,pre_game,,2024-07-11T12:22:13-04:00,,league,82,new_player,200650,projection_type,2,stat_type,104,True,True,,
projection,2733347,,2024-06-26T20:00:00-04:00,,Argentina,,,,ekpfln70ct0cgoupfrd0bmvx0,False,1.5,standard,Single Stat,30,True,2024-07-14T20:00:00-04:00,Shots,pre_game,,2024-07-11T12:22:13-04:00,,league,82,new_player,153090,projection_type,2,stat_type,50,True,True,,
projection,2733348,,2024-06-26T20:00:00-04:00,,Argentina,,,,ekpfln70ct0cgoupfrd0bmvx0,False,1.5,standard,Single Stat,30,True,2024-07-14T20:00:00-04:00,Shots,pre_game,,2024-07-11T12:22:13-04:00,,league,82,new_player,153086,projection_type,2,stat_type,50,True,True,,
projection,2735306,True,2024-06-26T20:00:00-04:00,,Argentina,,,,ekpfln70ct0cgoupfrd0bmvx0,False,0.5,demon,Single Stat,30,True,2024-07-14T20:00:00-04:00,Shots On Target,pre_game,,2024-07-11T21:56:23-04:00,,league,82,new_player,153094,projection_type,2,stat_type,104,True,True,,
projection,2735278,True,2024-06-26T20:00:00-04:00,,Argentina,,,,ekpfln70ct0cgoupfrd0bmvx0,False,0.5,demon,Single Stat,30,True,2024-07-14T20:00:00-04:00,Shots,pre_game,,2024-07-11T23:24:05-04:00,,league,82,new_player,200365,projection_type,2,stat_type,50,True,True,,
projection,2735327,True,2024-06-26T20:00:00-04:00,,Argentina,,,,ekpfln70ct0cgoupfrd0bmvx0,False,0.5,demon,Single Stat,30,True,2024-07-14T20:00:00-04:00,Shots On Target,pre_game,,2024-07-11T23:38:22-04:00,,league,82,new_player,153092,projection_type,2,stat_type,104,True,True,,
projection,2735304,True,2024-06-26T20:00:00-04:00,,Argentina,,,,ekpfln70ct0cgoupfrd0bmvx0,False,1.5,goblin,Single Stat,30,True,2024-07-14T20:00:00-04:00,Fouls,pre_game,,2024-07-14T12:06:49-04:00,,league,82,new_player,153090,projection_type,2,stat_type,444,True,True,,
projection,2735329,True,2024-06-26T20:00:00-04:00,,Argentina,,,,ekpfln70ct0cgoupfrd0bmvx0,False,0.5,goblin,Single Stat,30,True,2024-07-14T20:00:00-04:00,Fouls,pre_game,,2024-07-14T12:06:49-04:00,,league,82,new_player,153092,projection_type,2,stat_type,444,True,True,,
projection,2735274,True,2024-06-26T20:00:00-04:00,,Argentina,,,,ekpfln70ct0cgoupfrd0bmvx0,False,1.5,goblin,Single Stat,30,True,2024-07-14T20:00:00-04:00,Fouls,pre_game,,2024-07-14T12:06:50-04:00,,league,82,new_player,153089,projection_type,2,stat_type,444,True,True,,
