,type,id,attributes.adjusted_odds,attributes.board_time,attributes.custom_image,attributes.description,attributes.end_time,attributes.flash_sale_line_score,attributes.game_id,attributes.is_promo,attributes.line_score,attributes.odds_type,attributes.projection_type,attributes.rank,attributes.refundable,attributes.start_time,attributes.stat_type,attributes.status,attributes.tv_channel,attributes.updated_at,relationships.duration.data,relationships.league.data.type,relationships.league.data.id,relationships.new_player.data.type,relationships.new_player.data.id,relationships.projection_type.data.type,relationships.projection_type.data.id,relationships.stat_type.data.type,relationships.stat_type.data.id,attributes.discount_percentage,attributes.hr_20,attributes.today,relationships.duration.data.type,relationships.duration.data.id
495,projection,2735319,True,2024-06-26T20:00:00-04:00,,Argentina,,,ekpfln70ct0cgoupfrd0bmvx0,False,1.5,demon,Single Stat,30,True,2024-07-14T20:00:00-04:00,Fouls,pre_game,,2024-07-14T12:06:50-04:00,,league,82,new_player,200649,projection_type,2,stat_type,444,,True,True,,
496,projection,2735329,True,2024-06-26T20:00:00-04:00,,Argentina,,,ekpfln70ct0cgoupfrd0bmvx0,False,0.5,goblin,Single Stat,30,True,2024-07-14T20:00:00-04:00,Fouls,pre_game,,2024-07-14T12:06:49-04:00,,league,82,new_player,153092,projection_type,2,stat_type,444,,True,True,,
497,projection,2735304,True,2024-06-26T20:00:00-04:00,,Argentina,,,ekpfln70ct0cgoupfrd0bmvx0,False,1.5,goblin,Single Stat,30,True,2024-07-14T20:00:00-04:00,Fouls,pre_game,,2024-07-14T12:06:49-04:00,,league,82,new_player,153090,projection_type,2,stat_type,444,,True,True,,
498,projection,2735301,True,2024-06-26T20:00:00-04:00,,Colombia,,,ekpfln70ct0cgoupfrd0bmvx0,False,1.5,standard,Single Stat,30,True,2024-07-14T20:00:00-04:00,Tackles,pre_game,,2024-07-12T19:40:23-04:00,,league,82,new_player,200003,projection_type,2,stat_type,272,,True,True,,
499,projection,2735259,True,2024-06-26T20:00:00-04:00,,Colombia,,,ekpfln70ct0cgoupfrd0bmvx0,False,1.5,goblin,Single Stat,30,True,2024-07-14T20:00:00-04:00,Fouls,pre_game,,2024-07-14T12:06:54-04:00,,league,82,new_player,153067,projection_type,2,stat_type,444,,True,True,,
500,projection,2735326,True,2024-06-26T20:00:00-04:00,,Argentina,,,ekpfln70ct0cgoupfrd0bmvx0,False,0.5,demon,Single Stat,30,True,2024-07-14T20:00:00-04:00,Shots,pre_game,,2024-07-11T20:13:45-04:00,,league,82,new_player,153092,projection_type,2,stat_type,50,,True,True,,
501,projection,2735257,True,2024-06-26T20:00:00-04:00,,Colombia,,,ekpfln70ct0cgoupfrd0bmvx0,False,1.5,demon,Single Stat,30,True,2024-07-14T20:00:00-04:00,Shots,pre_game,,2024-07-11T13:20:56-04:00,,league,82,new_player,153067,projection_type,2,stat_type,50,,True,True,,
502,projection,2731582,,2024-07-01T14:03:00-04:00,,PIT,,,Highsmith2024SacksSZN,False,7.75,standard,Single Stat,30,True,2024-09-05T20:00:00-04:00,Sacks,pre_game,Alex Highsmith,2024-07-11T19:17:40-04:00,,league,163,new_player,145924,projection_type,2,stat_type,77,,,,,
503,projection,2735305,True,2024-06-26T20:00:00-04:00,,Argentina,,,ekpfln70ct0cgoupfrd0bmvx0,False,1.5,demon,Single Stat,30,True,2024-07-14T20:00:00-04:00,Shots,pre_game,,2024-07-11T20:13:44-04:00,,league,82,new_player,171360,projection_type,2,stat_type,50,,True,True,,
504,projection,2735330,True,2024-06-26T20:00:00-04:00,,Colombia,,,ekpfln70ct0cgoupfrd0bmvx0,False,1.5,standard,Single Stat,30,True,2024-07-14T20:00:00-04:00,Shots,pre_game,,2024-07-11T15:08:05-04:00,,league,82,new_player,153065,projection_type,2,stat_type,50,,True,True,,
505,projection,2735331,True,2024-06-26T20:00:00-04:00,,Colombia,,,ekpfln70ct0cgoupfrd0bmvx0,False,1.5,demon,Single Stat,30,True,2024-07-14T20:00:00-04:00,Tackles,pre_game,,2024-07-12T19:40:25-04:00,,league,82,new_player,153065,projection_type,2,stat_type,272,,True,True,,
506,projection,2735317,True,2024-06-26T20:00:00-04:00,,Argentina,,,ekpfln70ct0cgoupfrd0bmvx0,False,0.5,goblin,Single Stat,30,True,2024-07-14T20:00:00-04:00,Shots,pre_game,,2024-07-11T12:45:38-04:00,,league,82,new_player,200649,projection_type,2,stat_type,50,,True,True,,
507,projection,2735323,True,2024-06-26T20:00:00-04:00,,Colombia,,,ekpfln70ct0cgoupfrd0bmvx0,False,1.5,standard,Single Stat,30,True,2024-07-14T20:00:00-04:00,Fouls,pre_game,,2024-07-14T12:06:52-04:00,,league,82,new_player,153062,projection_type,2,stat_type,444,,True,True,,
508,projection,2735272,True,2024-06-26T20:00:00-04:00,,Argentina,,,ekpfln70ct0cgoupfrd0bmvx0,False,0.5,demon,Single Stat,30,True,2024-07-14T20:00:00-04:00,Shots On Target,pre_game,,2024-07-11T19:38:21-04:00,,league,82,new_player,153089,projection_type,2,stat_type,104,,True,True,,
509,projection,2735271,True,2024-06-26T20:00:00-04:00,,Argentina,,,ekpfln70ct0cgoupfrd0bmvx0,False,0.5,goblin,Single Stat,30,True,2024-07-14T20:00:00-04:00,Shots,pre_game,,2024-07-11T14:28:32-04:00,,league,82,new_player,153089,projection_type,2,stat_type,50,,True,True,,
510,projection,2735275,True,2024-07-10T13:25:00-04:00,,Argentina,,,ekpfln70ct0cgoupfrd0bmvx0,False,0.5,demon,Single Stat,30,True,2024-07-14T20:00:00-04:00,Goals,pre_game,,2024-07-11T13:26:17-04:00,,league,82,new_player,200650,projection_type,2,stat_type,29,,True,True,,
511,projection,2735269,True,2024-06-26T20:00:00-04:00,,Argentina,,,ekpfln70ct0cgoupfrd0bmvx0,False,0.5,demon,Single Stat,30,True,2024-07-14T20:00:00-04:00,Shots On Target,pre_game,,2024-07-11T12:55:00-04:00,,league,82,new_player,153091,projection_type,2,stat_type,104,,True,True,,
512,projection,2735268,True,2024-06-26T20:00:00-04:00,,Argentina,,,ekpfln70ct0cgoupfrd0bmvx0,False,1.5,demon,Single Stat,30,True,2024-07-14T20:00:00-04:00,Shots,pre_game,,2024-07-11T12:52:52-04:00,,league,82,new_player,153091,projection_type,2,stat_type,50,,True,True,,
513,projection,2735262,True,2024-06-26T20:00:00-04:00,,Argentina,,,ekpfln70ct0cgoupfrd0bmvx0,False,0.5,demon,Single Stat,30,True,2024-07-14T20:00:00-04:00,Shots On Target,pre_game,,2024-07-11T12:32:14-04:00,,league,82,new_player,171364,projection_type,2,stat_type,104,,True,True,,
514,projection,2735273,True,2024-06-26T20:00:00-04:00,,Argentina,,,ekpfln70ct0cgoupfrd0bmvx0,False,2.5,demon,Single Stat,30,True,2024-07-14T20:00:00-04:00,Tackles,pre_game,,2024-07-12T19:40:23-04:00,,league,82,new_player,153089,projection_type,2,stat_type,272,,True,True,,
515,projection,2735276,True,2024-06-26T20:00:00-04:00,,Argentina,,,ekpfln70ct0cgoupfrd0bmvx0,False,0.5,goblin,Single Stat,30,True,2024-07-14T20:00:00-04:00,Tackles,pre_game,,2024-07-14T12:06:55-04:00,,league,82,new_player,200650,projection_type,2,stat_type,272,,True,True,,
516,projection,2735263,True,2024-06-26T20:00:00-04:00,,Argentina,,,ekpfln70ct0cgoupfrd0bmvx0,False,1.5,demon,Single Stat,30,True,2024-07-14T20:00:00-04:00,Fouls,pre_game,,2024-07-14T12:06:52-04:00,,league,82,new_player,171364,projection_type,2,stat_type,444,,True,True,,
517,projection,2735277,True,2024-06-26T20:00:00-04:00,,Argentina,,,ekpfln70ct0cgoupfrd0bmvx0,False,1.5,goblin,Single Stat,30,True,2024-07-14T20:00:00-04:00,Fouls,pre_game,,2024-07-14T12:06:51-04:00,,league,82,new_player,200650,projection_type,2,stat_type,444,,True,True,,
518,projection,2735307,True,2024-06-26T20:00:00-04:00,,Argentina,,,ekpfln70ct0cgoupfrd0bmvx0,False,2.5,demon,Single Stat,30,True,2024-07-14T20:00:00-04:00,Tackles,pre_game,,2024-07-14T12:06:53-04:00,,league,82,new_player,153094,projection_type,2,stat_type,272,,True,True,,
519,projection,2735325,True,2024-06-26T20:00:00-04:00,,Argentina,,,ekpfln70ct0cgoupfrd0bmvx0,False,0.5,goblin,Single Stat,30,True,2024-07-14T20:00:00-04:00,Fouls,pre_game,,2024-07-14T12:06:54-04:00,,league,82,new_player,171363,projection_type,2,stat_type,444,,True,True,,
520,projection,2735260,True,2024-06-26T20:00:00-04:00,,Colombia,,,ekpfln70ct0cgoupfrd0bmvx0,False,0.5,demon,Single Stat,30,True,2024-07-14T20:00:00-04:00,Shots,pre_game,,2024-07-12T01:30:11-04:00,,league,82,new_player,154570,projection_type,2,stat_type,50,,True,True,,
521,projection,2735286,True,2024-06-26T20:00:00-04:00,,Argentina,,,ekpfln70ct0cgoupfrd0bmvx0,False,0.5,demon,Single Stat,30,True,2024-07-14T20:00:00-04:00,Shots On Target,pre_game,,2024-07-14T12:06:49-04:00,,league,82,new_player,201849,projection_type,2,stat_type,104,,True,True,,
522,projection,2735285,True,2024-06-26T20:00:00-04:00,,Argentina,,,ekpfln70ct0cgoupfrd0bmvx0,False,0.5,goblin,Single Stat,30,True,2024-07-14T20:00:00-04:00,Shots,pre_game,,2024-07-14T12:06:48-04:00,,league,82,new_player,201849,projection_type,2,stat_type,50,,True,True,,
523,projection,2735309,True,2024-06-26T20:00:00-04:00,,Colombia,,,ekpfln70ct0cgoupfrd0bmvx0,False,0.5,demon,Single Stat,30,True,2024-07-14T20:00:00-04:00,Shots,pre_game,,2024-07-12T01:50:32-04:00,,league,82,new_player,154571,projection_type,2,stat_type,50,,True,True,,
524,projection,2733340,,2024-06-26T20:00:00-04:00,,Colombia,,,ekpfln70ct0cgoupfrd0bmvx0,False,2.0,standard,Single Stat,30,True,2024-07-14T20:00:00-04:00,Shots,pre_game,,2024-07-12T08:04:27-04:00,,league,82,new_player,153066,projection_type,2,stat_type,50,,True,True,,
525,projection,2733338,,2024-06-26T20:00:00-04:00,,Colombia,,,ekpfln70ct0cgoupfrd0bmvx0,False,2.0,standard,Single Stat,30,True,2024-07-14T20:00:00-04:00,Shots,pre_game,,2024-07-11T12:22:06-04:00,,league,82,new_player,200001,projection_type,2,stat_type,50,,True,True,,
526,projection,2733345,,2024-06-26T20:00:00-04:00,,Argentina,,,ekpfln70ct0cgoupfrd0bmvx0,False,1.5,standard,Single Stat,30,True,2024-07-14T20:00:00-04:00,Shots,pre_game,,2024-07-11T12:22:13-04:00,,league,82,new_player,200650,projection_type,2,stat_type,50,,True,True,,
527,projection,2733344,,2024-06-26T20:00:00-04:00,,Argentina,,,ekpfln70ct0cgoupfrd0bmvx0,False,1.5,standard,Single Stat,30,True,2024-07-14T20:00:00-04:00,Shots,pre_game,,2024-07-11T12:22:13-04:00,,league,82,new_player,171361,projection_type,2,stat_type,50,,True,True,,
528,projection,2733348,,2024-06-26T20:00:00-04:00,,Argentina,,,ekpfln70ct0cgoupfrd0bmvx0,False,1.5,standard,Single Stat,30,True,2024-07-14T20:00:00-04:00,Shots,pre_game,,2024-07-11T12:22:13-04:00,,league,82,new_player,153086,projection_type,2,stat_type,50,,True,True,,
529,projection,2733371,,2024-06-26T20:00:00-04:00,,Argentina,,,ekpfln70ct0cgoupfrd0bmvx0,False,2.0,standard,Single Stat,30,True,2024-07-14T20:00:00-04:00,Tackles,pre_game,,2024-07-14T15:31:22-04:00,,league,82,new_player,200649,projection_type,2,stat_type,272,,True,True,,
530,projection,2733336,,2024-06-26T20:00:00-04:00,,Argentina,,,ekpfln70ct0cgoupfrd0bmvx0,False,0.5,standard,Single Stat,30,True,2024-07-14T20:00:00-04:00,Shots On Target,pre_game,,2024-07-11T12:22:13-04:00,,league,82,new_player,153090,projection_type,2,stat_type,104,,True,True,,
531,projection,2733347,,2024-06-26T20:00:00-04:00,,Argentina,,,ekpfln70ct0cgoupfrd0bmvx0,False,1.5,standard,Single Stat,30,True,2024-07-14T20:00:00-04:00,Shots,pre_game,,2024-07-11T12:22:13-04:00,,league,82,new_player,153090,projection_type,2,stat_type,50,,True,True,,
532,projection,2735265,True,2024-06-26T20:00:00-04:00,,Colombia,,,ekpfln70ct0cgoupfrd0bmvx0,False,2.5,demon,Single Stat,30,True,2024-07-14T20:00:00-04:00,Tackles,pre_game,,2024-07-12T19:40:23-04:00,,league,82,new_player,153061,projection_type,2,stat_type,272,,True,True,,
533,projection,2735293,True,2024-06-26T20:00:00-04:00,,Colombia,,,ekpfln70ct0cgoupfrd0bmvx0,False,0.5,goblin,Single Stat,30,True,2024-07-14T20:00:00-04:00,Shots,pre_game,,2024-07-11T23:06:26-04:00,,league,82,new_player,200473,projection_type,2,stat_type,50,,True,True,,
534,projection,2735311,True,2024-06-26T20:00:00-04:00,,Colombia,,,ekpfln70ct0cgoupfrd0bmvx0,False,0.5,goblin,Single Stat,30,True,2024-07-14T20:00:00-04:00,Fouls,pre_game,,2024-07-14T12:06:50-04:00,,league,82,new_player,154571,projection_type,2,stat_type,444,,True,True,,
535,projection,2735284,True,2024-06-26T20:00:00-04:00,,Colombia,,,ekpfln70ct0cgoupfrd0bmvx0,False,1.5,demon,Single Stat,30,True,2024-07-14T20:00:00-04:00,Fouls,pre_game,,2024-07-14T12:06:50-04:00,,league,82,new_player,153066,projection_type,2,stat_type,444,,True,True,,
536,projection,2735261,True,2024-06-26T20:00:00-04:00,,Colombia,,,ekpfln70ct0cgoupfrd0bmvx0,False,0.5,goblin,Single Stat,30,True,2024-07-14T20:00:00-04:00,Fouls,pre_game,,2024-07-14T12:06:51-04:00,,league,82,new_player,154570,projection_type,2,stat_type,444,,True,True,,
537,projection,2735266,True,2024-06-26T20:00:00-04:00,,Colombia,,,ekpfln70ct0cgoupfrd0bmvx0,False,0.5,goblin,Single Stat,30,True,2024-07-14T20:00:00-04:00,Fouls,pre_game,,2024-07-14T12:06:51-04:00,,league,82,new_player,153061,projection_type,2,stat_type,444,,True,True,,
538,projection,2735316,True,2024-06-26T20:00:00-04:00,,Colombia,,,ekpfln70ct0cgoupfrd0bmvx0,False,1.5,demon,Single Stat,30,True,2024-07-14T20:00:00-04:00,Fouls,pre_game,,2024-07-14T12:06:52-04:00,,league,82,new_player,153064,projection_type,2,stat_type,444,,True,True,,
539,projection,2735302,True,2024-06-26T20:00:00-04:00,,Colombia,,,ekpfln70ct0cgoupfrd0bmvx0,False,0.5,goblin,Single Stat,30,True,2024-07-14T20:00:00-04:00,Fouls,pre_game,,2024-07-14T12:06:54-04:00,,league,82,new_player,200003,projection_type,2,stat_type,444,,True,True,,
540,projection,2735299,True,2024-06-26T20:00:00-04:00,,Colombia,,,ekpfln70ct0cgoupfrd0bmvx0,False,0.5,demon,Single Stat,30,True,2024-07-14T20:00:00-04:00,Fouls,pre_game,,2024-07-14T12:06:54-04:00,,league,82,new_player,153068,projection_type,2,stat_type,444,,True,True,,
541,projection,2735298,True,2024-06-26T20:00:00-04:00,,Colombia,,,ekpfln70ct0cgoupfrd0bmvx0,False,0.5,demon,Single Stat,30,True,2024-07-14T20:00:00-04:00,Tackles,pre_game,,2024-07-14T12:06:55-04:00,,league,82,new_player,153068,projection_type,2,stat_type,272,,True,True,,
542,projection,2748773,,2024-07-13T18:00:00-04:00,,HOU,,,NBASL72,False,24.5,standard,Single Stat,31,True,2024-07-14T18:00:00-04:00,Pts+Rebs+Asts,pre_game,,2024-07-14T10:32:49-04:00,,league,40,new_player,202304,projection_type,2,stat_type,106,,True,True,,
543,projection,2536703,,2024-03-12T12:40:00-04:00,,TB,,,w89fe6s4d5c2wefsd,False,4.5,standard,Single Stat,31,True,2024-09-05T20:00:00-04:00,Rec TDs,pre_game,,2024-06-17T13:18:24-04:00,,league,163,new_player,39067,projection_type,2,stat_type,47,,,,,
544,projection,2748534,,2024-07-08T19:16:00-04:00,,Jaume Munar,,,TNS_game_RpuNXGgo8yCmjYukBIjfl24D,False,16.0,standard,Fantasy Score,31,True,2024-07-16T04:00:00-04:00,Fantasy Score,pre_game,,2024-07-14T10:43:17-04:00,,league,5,new_player,201526,projection_type,1,stat_type,14,,,,,
545,projection,2536715,,2024-03-12T12:40:00-04:00,,GB,,,sjhtsrjtsr,False,6.0,standard,Single Stat,31,True,2024-09-05T20:00:00-04:00,Rec TDs,pre_game,,2024-06-17T13:27:27-04:00,,league,163,new_player,64221,projection_type,2,stat_type,47,,,,,
546,projection,2536708,,2024-03-12T12:40:00-04:00,,SEA,,,rehbrehju,False,4.5,standard,Single Stat,31,True,2024-09-05T20:00:00-04:00,Rec TDs,pre_game,,2024-06-17T13:39:28-04:00,,league,163,new_player,39083,projection_type,2,stat_type,47,,,,,
547,projection,2748558,,2024-07-08T19:16:00-04:00,,Jaume Munar,,,TNS_game_RpuNXGgo8yCmjYukBIjfl24D,False,22.0,standard,Single Stat,31,True,2024-07-16T04:00:00-04:00,Total Games,pre_game,,2024-07-14T12:35:08-04:00,,league,5,new_player,201526,projection_type,2,stat_type,62,,,,,
548,projection,2731583,,2024-07-01T14:03:00-04:00,,GB,,,Smith2024SacksSZN,False,7.75,standard,Single Stat,31,True,2024-09-05T20:00:00-04:00,Sacks,pre_game,Preston Smith,2024-07-10T14:03:48-04:00,,league,163,new_player,145932,projection_type,2,stat_type,77,,,,,
549,projection,2536670,,2024-03-12T12:40:00-04:00,,ARI,,,trhjntfgj,False,750.5,standard,Single Stat,31,True,2024-09-05T20:00:00-04:00,Receiving Yards,pre_game,,2024-06-17T13:41:05-04:00,,league,163,new_player,198276,projection_type,2,stat_type,17,,,,,
550,projection,2733169,,2024-07-11T12:16:19-04:00,,OTT,,,CFL20,False,79.5,standard,Single Stat,31,True,2024-07-14T19:00:00-04:00,Receiving Yards,pre_game,,2024-07-14T13:23:12-04:00,,league,11,new_player,143624,projection_type,2,stat_type,17,,True,True,,
551,projection,2748905,,2024-07-13T18:00:00-04:00,,Ghost Ballers,,,BIG343,False,17.5,standard,Single Stat,31,True,2024-07-14T18:00:00-04:00,Points,pre_game,,2024-07-14T11:37:25-04:00,,league,38,new_player,143320,projection_type,2,stat_type,19,,True,True,,
552,projection,2748546,,2024-07-08T19:16:00-04:00,,Jaume Munar,,,TNS_game_RpuNXGgo8yCmjYukBIjfl24D,False,3.5,standard,Single Stat,31,True,2024-07-16T04:00:00-04:00,Aces,pre_game,,2024-07-14T10:04:43-04:00,,league,5,new_player,201526,projection_type,2,stat_type,61,,,,,
553,projection,2746098,True,2024-07-14T04:03:52-04:00,,LAA,,,bd8c20fd-5b96-4b5a-b70e-c073ad239190,False,0.5,demon,Single Stat,31,True,2024-07-14T16:07:00-04:00,Home Runs,pre_game,,2024-07-14T05:01:53-04:00,,league,2,new_player,192370,projection_type,2,stat_type,70,,True,True,,
554,projection,2749045,,2024-07-14T15:35:09-04:00,,BLG MAPS 1-2,,,BLGLGD45488.2916666667,False,4.5,standard,Single Stat,31,True,2024-07-15T07:00:00-04:00,MAPS 1-2 Kills,pre_game,,2024-07-14T15:44:33-04:00,,league,121,new_player,182071,projection_type,2,stat_type,330,,True,,duration,723
555,projection,2536752,,2024-01-05T19:00:00-05:00,,DEN,,,,False,625.5,standard,Single Stat,32,True,2024-09-05T20:00:00-04:00,Rush Yards,pre_game,,2024-05-29T21:26:46-04:00,,league,163,new_player,42777,projection_type,2,stat_type,15,,,,,
556,projection,2536704,,2024-03-12T12:40:00-04:00,,CLE,,,srtuyhrtfd,False,4.5,standard,Single Stat,32,True,2024-09-05T20:00:00-04:00,Rec TDs,pre_game,,2024-06-17T13:30:53-04:00,,league,163,new_player,39238,projection_type,2,stat_type,47,,,,,
557,projection,2536735,,2024-03-12T12:40:00-04:00,,BAL,,,53ff321bvc,False,6.5,standard,Single Stat,32,True,2024-09-05T20:00:00-04:00,Rec TDs,pre_game,,2024-06-17T13:04:22-04:00,,league,163,new_player,38928,projection_type,2,stat_type,47,,,,,
558,projection,2733170,,2024-07-11T12:16:19-04:00,,OTT,,,CFL20,False,63.5,standard,Single Stat,32,True,2024-07-14T19:00:00-04:00,Receiving Yards,pre_game,,2024-07-14T13:23:05-04:00,,league,11,new_player,66374,projection_type,2,stat_type,17,,True,True,,
559,projection,2749046,,2024-07-14T15:35:09-04:00,,BLG MAPS 1-2,,,BLGLGD45488.2916666667,False,1.5,standard,Single Stat,32,True,2024-07-15T07:00:00-04:00,MAPS 1-2 Kills,pre_game,,2024-07-14T15:44:07-04:00,,league,121,new_player,58619,projection_type,2,stat_type,330,,True,,duration,723
560,projection,2731584,,2024-07-01T14:03:00-04:00,,SF,,,NickBosa2024SacksSZN,False,12.25,standard,Single Stat,32,True,2024-09-05T20:00:00-04:00,Sacks,pre_game,Nick Bosa,2024-07-10T17:20:01-04:00,,league,163,new_player,17598,projection_type,2,stat_type,77,,,,,
561,projection,2748761,,2024-07-13T18:00:00-04:00,,WAS,,,NBASL72,False,27.0,standard,Single Stat,32,True,2024-07-14T18:00:00-04:00,Pts+Rebs+Asts,pre_game,,2024-07-14T13:01:25-04:00,,league,40,new_player,202228,projection_type,2,stat_type,106,,True,True,,
562,projection,2748547,,2024-07-08T19:16:00-04:00,,Lorenzo Sonego,,,TNS_game_A9gBSyi9hChv2QkqBjZwKWIT,False,2.0,standard,Single Stat,32,True,2024-07-16T04:00:00-04:00,Aces,pre_game,,2024-07-14T09:59:13-04:00,,league,5,new_player,202525,projection_type,2,stat_type,61,,,,,
563,projection,2748535,,2024-07-08T19:16:00-04:00,,Lorenzo Sonego,,,TNS_game_A9gBSyi9hChv2QkqBjZwKWIT,False,15.0,standard,Fantasy Score,32,True,2024-07-16T04:00:00-04:00,Fantasy Score,pre_game,,2024-07-14T10:50:04-04:00,,league,5,new_player,202525,projection_type,1,stat_type,14,,,,,
564,projection,2748559,,2024-07-08T19:16:00-04:00,,Lorenzo Sonego,,,TNS_game_A9gBSyi9hChv2QkqBjZwKWIT,False,23.0,standard,Single Stat,32,True,2024-07-16T04:00:00-04:00,Total Games,pre_game,,2024-07-14T10:59:14-04:00,,league,5,new_player,202525,projection_type,2,stat_type,62,,,,,
565,projection,2748760,,2024-07-13T18:00:00-04:00,,WAS,,,NBASL72,False,18.0,standard,Single Stat,32,True,2024-07-14T18:00:00-04:00,Points,pre_game,,2024-07-14T10:48:24-04:00,,league,40,new_player,202228,projection_type,2,stat_type,19,,True,True,,
566,projection,2749052,,2024-07-14T15:35:09-04:00,,BLG MAPS 1-2,,,BLGLGD45488.2916666667,False,7.0,standard,Single Stat,33,True,2024-07-15T07:00:00-04:00,MAPS 1-2 Assists,pre_game,,2024-07-14T15:35:12-04:00,,league,121,new_player,40714,projection_type,2,stat_type,747,,True,,duration,723
567,projection,2536705,,2024-03-12T12:40:00-04:00,,SEA,,,rehbrehju,False,4.5,standard,Single Stat,33,True,2024-09-05T20:00:00-04:00,Rec TDs,pre_game,,2024-06-17T13:39:16-04:00,,league,163,new_player,140499,projection_type,2,stat_type,47,,,,,
568,projection,2748536,,2024-07-08T19:16:00-04:00,,Thiago Seyboth Wild,,,TNS_game_io7HzQorxjWMdnvqy3l7tQal,False,15.0,standard,Fantasy Score,33,True,2024-07-16T04:00:00-04:00,Fantasy Score,pre_game,,2024-07-14T11:24:32-04:00,,league,5,new_player,202526,projection_type,1,stat_type,14,,,,,
569,projection,2748548,,2024-07-08T19:16:00-04:00,,Thiago Seyboth Wild,,,TNS_game_io7HzQorxjWMdnvqy3l7tQal,False,5.5,standard,Single Stat,33,True,2024-07-16T04:00:00-04:00,Aces,pre_game,,2024-07-14T10:30:17-04:00,,league,5,new_player,202526,projection_type,2,stat_type,61,,,,,
570,projection,2748560,,2024-07-08T19:16:00-04:00,,Thiago Seyboth Wild,,,TNS_game_io7HzQorxjWMdnvqy3l7tQal,False,22.5,standard,Single Stat,33,True,2024-07-16T04:00:00-04:00,Total Games,pre_game,,2024-07-14T10:07:38-04:00,,league,5,new_player,202526,projection_type,2,stat_type,62,,,,,
571,projection,2748906,,2024-07-13T18:00:00-04:00,,Ghost Ballers,,,BIG343,False,15.5,standard,Single Stat,33,True,2024-07-14T18:00:00-04:00,Points,pre_game,,2024-07-14T11:39:32-04:00,,league,38,new_player,143318,projection_type,2,stat_type,19,,True,True,,
572,projection,2748792,,2024-07-13T18:00:00-04:00,,HOU,,,NBASL72,False,26.5,standard,Single Stat,33,True,2024-07-14T18:00:00-04:00,Pts+Rebs+Asts,pre_game,,2024-07-14T10:32:56-04:00,,league,40,new_player,202307,projection_type,2,stat_type,106,,True,True,,
573,projection,2536668,,2024-03-12T12:40:00-04:00,,BUF,,,n23j468hg4,False,749.5,standard,Single Stat,33,True,2024-09-05T20:00:00-04:00,Receiving Yards,pre_game,,2024-06-17T12:51:36-04:00,,league,163,new_player,198274,projection_type,2,stat_type,17,,,,,
